lot_tag,addr_norm,adm_area,mun_district,metro_name,metro_dist,metro_minutes,addr_floor,total_floors,year_exp_w,реновация,ремонт,qty_rooms,is_qty_rooms_predicted,obj_square,start_price,start_price_m2,final_price,final_price_m2,delta_price,auct_date,investMSK_URL,lot_URL,platform_name,timestamp,building_page,Примечания
#ГП16883996,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,15,17,2019,новый дом,,3.0,0,74.7,7415170,99266.0,9758363,99266.0,,2020-11-17,https://investmoscow.ru/tenders/tendercard/?TenderId=17743648,https://www.roseltorg.ru/procedure/COM08102000026,ЕЭТП,1605571200,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16873925,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,10,17,2019,новый дом,,3.0,0,74.7,7273913,97375.01,9848878,97375.01,,2020-11-17,https://investmoscow.ru/tenders/tendercard/?TenderId=17743675,https://www.roseltorg.ru/procedure/COM08102000046,ЕЭТП,1605571200,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16884008,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,13,17,2019,новый дом,,,0,74.7,7415170,99266.0,9713872,99266.0,,2020-11-17,https://investmoscow.ru/tenders/tendercard/?TenderId=17743781,https://www.roseltorg.ru/procedure/COM08102000038,ЕЭТП,1605571200,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16884020,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,14,17,2019,новый дом,,3.0,0,74.8,7425097,99266.0,9756576,99266.0,,2020-11-17,https://investmoscow.ru/tenders/tendercard/?TenderId=17743991,https://www.roseltorg.ru/procedure/COM08102000033,ЕЭТП,1605571200,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16873936,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,11,17,2019,новый дом,,3.0,0,74.9,7435023,99265.99,9606050,99265.99,,2020-11-17,https://investmoscow.ru/tenders/tendercard/?TenderId=17743738,https://www.roseltorg.ru/procedure/COM08102000043,ЕЭТП,1605571200,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16884000,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,16,17,2019,новый дом,,3.0,0,74.9,7647440,102102.0,9742838,102102.0,,2020-11-17,https://investmoscow.ru/tenders/tendercard/?TenderId=17743908,https://www.roseltorg.ru/procedure/COM08102000022,ЕЭТП,1605571200,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16875008,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,6,17,2019,новый дом,,3.0,0,77.0,7497875,97375.0,9747237,97375.0,,2020-12-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17783739,https://www.roseltorg.ru/procedure/COM29102000044,ЕЭТП,1607385600,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16874951,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,15,17,2019,новый дом,,3.0,0,77.2,7663335,99266.0,9747762,99266.0,,2020-12-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17783855,https://www.roseltorg.ru/procedure/COM29102000065,ЕЭТП,1607385600,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16874948,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,17,17,2019,новый дом,,3.0,0,77.2,7882274,102101.99,9837078,102101.99,,2020-12-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17783873,https://www.roseltorg.ru/procedure/COM29102000036,ЕЭТП,1607385600,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16874971,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,11,17,2019,новый дом,,3.0,0,77.2,7663335,99266.0,9763088,99266.0,,2020-12-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17783951,https://www.roseltorg.ru/procedure/COM29102000051,ЕЭТП,1607385600,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16874914,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,9,17,2019,новый дом,,3.0,0,77.2,7517350,97375.0,9787589,97375.0,,2020-12-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17783821,https://www.roseltorg.ru/procedure/COM29102000058,ЕЭТП,1607385600,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16878317,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,6,17,2019,новый дом,,3.0,0,77.9,7622982,97855.99,7638227,97855.99,,2020-07-07,https://investmoscow.ru/tenders/tendercard/?TenderId=17576068,https://www.roseltorg.ru/procedure/COM21052000026,ЕЭТП,1594080000,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16878313,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,7,17,2019,новый дом,,3.0,0,77.9,7622982,97855.99,7638227,97855.99,,2020-07-07,https://investmoscow.ru/tenders/tendercard/?TenderId=17576013,https://www.roseltorg.ru/procedure/COM21052000022,ЕЭТП,1594080000,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16878315,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,5,17,2019,новый дом,,3.0,0,78.2,7429469,95006.0,7444327,95006.0,,2020-07-07,https://investmoscow.ru/tenders/tendercard/?TenderId=17576053,https://www.roseltorg.ru/procedure/COM21052000031,ЕЭТП,1594080000,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16878310,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,4,17,2019,новый дом,,3.0,0,78.4,7448470,95005.99,7493160,95005.99,,2020-07-07,https://investmoscow.ru/tenders/tendercard/?TenderId=17576023,https://www.roseltorg.ru/procedure/COM21052000037,ЕЭТП,1594080000,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16873841,"г. Москва, ул. Маршала Еременко, д. 5, к. 4",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,2,17,2019,новый дом,,3.0,0,78.5,7421312,94539.01,9870344,94539.01,,2020-11-17,https://investmoscow.ru/tenders/tendercard/?TenderId=17744164,https://www.roseltorg.ru/procedure/COM08102000056,ЕЭТП,1605571200,https://www.reformagkh.ru/myhouse/profile/view/9374331/,
#ГП16882085,"г. Москва, проезд. Амбулаторный 1-й, д. 2",Северный, Аэропорт,Красный Балтиец,0.7,10.0,2,9,1967,нет в плане,,2.0,0,33.1,6190000,187009.06,7799400,187009.06,,2020-10-28,https://investmoscow.ru/tenders/tendercard/?TenderId=17698162,https://178fz.roseltorg.ru/#com/procedure/view/procedure/220987,ЕЭТП,1603843200,https://www.reformagkh.ru/myhouse/profile/view/7823147/,
#ГП16868321,"г. Москва, проезд. Амбулаторный 1-й, д. 2",Северный, Аэропорт,Красный Балтиец,0.7,10.0,5,9,1967,нет в плане,,2.0,0,34.5,6560000,190144.93,6560000,190144.93,,2020-07-29,https://investmoscow.ru/tenders/tendercard/?TenderId=17599617,https://178fz.roseltorg.ru/#com/procedure/view/procedure/176427,ЕЭТП,1595980800,https://www.reformagkh.ru/myhouse/profile/view/7823147/,
#ГП16878925,"г. Москва, ул. Пугачевская 2-я, д. 8, к. 5",Восточный, Преображенское,Преображенская Площадь,0.6,9.0,1,9,1968,нет в плане,,2.0,0,44.6,7390000,165695.07,7390000,165695.07,,2020-09-23,https://investmoscow.ru/tenders/tendercard/?TenderId=17656053,https://utp.sberbank-ast.ru/AP/NBT/PurchaseView/9/0/0/632590,Сбербанк – АСТ,1600819200,https://www.reformagkh.ru/myhouse/profile/view/7770352/,
#ГП16878928,"г. Москва, проезд. Студеный, д. 4, к. 4",Северо-Восточный, Северное Медведково,Медведково,0.75,11.0,6,16,1980,нет в плане,,2.0,0,51.2,8910000,174023.44,9890100,174023.44,,2020-09-23,https://investmoscow.ru/tenders/tendercard/?TenderId=17653656,https://utp.sberbank-ast.ru/AP/NBT/PurchaseView/9/0/0/632590,Сбербанк – АСТ,1600819200,https://www.reformagkh.ru/myhouse/profile/view/8115747/,
#ГП16881235,"г. Москва, ул. Черкизовская Б., д. 6, к. 7",Восточный, Преображенское,Преображенская Площадь,0.45,7.0,11,12,1966,нет в плане,,2.0,0,38.4,6720000,175000.0,8400000,175000.0,,2020-09-23,https://investmoscow.ru/tenders/tendercard/?TenderId=17667329,https://utp.sberbank-ast.ru/AP/NBT/PurchaseView/9/0/0/632590,Сбербанк – АСТ,1600819200,https://www.reformagkh.ru/myhouse/profile/view/7771182/,
#ГП16873313,"г. Москва, пер. Власьевский Б., д. 14, стр. 2",Центральный, Хамовники,Смоленская,0.6,9.0,3,3,1917,нет в плане,,3.0,0,65.7,15964532,242991.35,15964532,242991.35,,2020-11-11,https://investmoscow.ru/tenders/tendercard/?TenderId=17641759,https://178fz.roseltorg.ru/#com/procedure/view/procedure/240871,ЕЭТП,1605052800,https://www.reformagkh.ru/myhouse/profile/view/8030459/,
#ГП16873312,"г. Москва, пер. Власьевский Б., д. 14, стр. 2",Центральный, Хамовники,Смоленская,0.6,9.0,2,3,1917,нет в плане,,4.0,0,66.2,16756279,253116.0,16756279,253116.0,,2020-11-11,https://investmoscow.ru/tenders/tendercard/?TenderId=17641754,https://178fz.roseltorg.ru/#com/procedure/view/procedure/240862,ЕЭТП,1605052800,https://www.reformagkh.ru/myhouse/profile/view/8030459/,
#ГП16843977,"г. Москва, п. Заречье, ул. Весенняя, д. 5, к. 4",Одинцовский,Заречье,Немчиновка,2.7,41.0,3,8,2010,новый дом,,4.0,0,169.6,30562938,180206.0,31602077,180206.0,,2020-11-24,https://investmoscow.ru/tenders/tendercard/?TenderId=17252515,https://www.roseltorg.ru/procedure/COM25041900032,ЕЭТП,1606176000,https://flatinfo.ru/h_info1.asp?hid=300504,
#ГП16879485,"г. Москва, г. Подольск, ул. Юбилейная, д. 1, к. 2",Подольск,Подольск,Подольск,4.5,68.0,15,18,2009,нет в плане,,1.0,0,38.1,3228823,84746.01,3971452,84746.01,,2020-11-25,https://investmoscow.ru/tenders/tendercard/?TenderId=17600092,https://178fz.roseltorg.ru/#com/procedure/view/procedure/250619,ЕЭТП,1606262400,https://flatinfo.ru/h_info1.asp?hid=224790,
#ГП16879438,"г. Москва, г. Подольск, ул. Юбилейная, д. 1, к. 2",Подольск,Подольск,Подольск,4.5,68.0,7,18,2009,нет в плане,,2.0,0,53.8,3466065,64425.0,5476382,64425.0,,2020-11-25,https://investmoscow.ru/tenders/tendercard/?TenderId=17600024,https://178fz.roseltorg.ru/#com/procedure/view/procedure/250490,ЕЭТП,1606262400,https://flatinfo.ru/h_info1.asp?hid=224790,
#ГП16879334,"г. Москва, г. Подольск, ул. Юбилейная, д. 1, к. 2",Подольск,Подольск,Подольск,4.5,68.0,7,18,2009,нет в плане,,1.0,0,38.5,3262721,84746.0,3980519,84746.0,,2020-11-25,https://investmoscow.ru/tenders/tendercard/?TenderId=17599709,https://178fz.roseltorg.ru/#com/procedure/view/procedure/250187,ЕЭТП,1606262400,https://flatinfo.ru/h_info1.asp?hid=224790,
#ГП16877002,"г. Москва, ул. Заморенова, д. 40",Центральный, Пресненский,Улица 1905 года,0.4,6.0,2,5,1962,нет в плане,,3.0,0,55.8,10640000,190681.0,15002400,190681.0,,2020-11-25,https://investmoscow.ru/tenders/tendercard/?TenderId=17758952,https://utp.sberbank-ast.ru/AP/NBT/PurchaseView/9/0/0/655959,Сбербанк – АСТ,1606262400,https://www.reformagkh.ru/myhouse/profile/view/8099350/,
#ГП16884637,"г. Москва, ул. Филевская Б., д. 23, к. 1",Западный, Филевский парк,Багратионовская,0.5,7.0,9,17,1989,нет в плане,,1.0,0,38.0,9460000,248947.37,10500600,248947.37,,2020-12-16,https://investmoscow.ru/tenders/tendercard/?TenderId=17782494,https://178fz.roseltorg.ru/#com/procedure/view/procedure/266499,ЕЭТП,1608076800,https://www.reformagkh.ru/myhouse/profile/view/7727494/,
#ГП16873442,"г. Москва, ул. Академика Семенова, д. 11",Юго-Западный, Южное Бутово,Бунинская аллея,0.65,10.0,5,"от 3 до 9 этажей
(дом переменной этажности)",2000,нет в плане,,1.0,0,38.9,6240000,160411.31,6926400,160411.31,,2020-12-16,https://investmoscow.ru/tenders/tendercard/?TenderId=17781160,https://178fz.roseltorg.ru/#com/procedure/view/procedure/266313,ЕЭТП,1608076800,https://www.reformagkh.ru/myhouse/profile/view/7554492/,
#ГП16868908,"г. Москва, ул. Вертолетчиков, д. 2",Юго-Восточный, Некрасовка,Некрасовка,1.05,16.0,23,"от 18 до 24 этажей
(дом переменной этажности)",2018,новый дом,,2.0,0,51.4,5997095,116675.0,6524839,116675.0,,2020-02-27,https://investmoscow.ru/tenders/tendercard/?TenderId=17430483,https://www.roseltorg.ru/procedure/COM18121900153,ЕЭТП,1582761600,https://www.reformagkh.ru/myhouse/profile/view/9372112/,
#ГП16868902,"г. Москва, ул. Вертолетчиков, д. 2",Юго-Восточный, Некрасовка,Некрасовка,1.05,16.0,20,"от 18 до 24 этажей
(дом переменной этажности)",2018,новый дом,,2.0,0,51.5,5919256,114937.01,6617728,114937.01,,2020-02-27,https://investmoscow.ru/tenders/tendercard/?TenderId=17430380,https://www.roseltorg.ru/procedure/COM18121900178,ЕЭТП,1582761600,https://www.reformagkh.ru/myhouse/profile/view/9372112/,
#ГП16868850,"г. Москва, ул. Вертолетчиков, д. 2",Юго-Восточный, Некрасовка,Некрасовка,1.05,16.0,14,"от 18 до 24 этажей
(дом переменной этажности)",2018,новый дом,,3.0,0,68.1,7226568,106117.0,7602349,106117.0,,2020-02-27,https://investmoscow.ru/tenders/tendercard/?TenderId=17430099,https://www.roseltorg.ru/procedure/COM18121900106,ЕЭТП,1582761600,https://www.reformagkh.ru/myhouse/profile/view/9372112/,
#ГП16868839,"г. Москва, ул. Вертолетчиков, д. 2",Юго-Восточный, Некрасовка,Некрасовка,1.05,16.0,4,"от 18 до 24 этажей
(дом переменной этажности)",2018,новый дом,,3.0,0,69.8,7029069,100702.99,7675743,100702.99,,2020-02-27,https://investmoscow.ru/tenders/tendercard/?TenderId=17430058,https://www.roseltorg.ru/procedure/COM18121900099,ЕЭТП,1582761600,https://www.reformagkh.ru/myhouse/profile/view/9372112/,
#ГП16868884,"г. Москва, ул. Вертолетчиков, д. 2",Юго-Восточный, Некрасовка,Некрасовка,1.05,16.0,15,"от 18 до 24 этажей
(дом переменной этажности)",2018,новый дом,,3.0,0,70.5,7464188,105875.01,7777683,105875.01,,2020-02-27,https://investmoscow.ru/tenders/tendercard/?TenderId=17430195,https://www.roseltorg.ru/procedure/COM18121900141,ЕЭТП,1582761600,https://www.reformagkh.ru/myhouse/profile/view/9372112/,
#ГП16857880,"г. Москва, ул. Вертолетчиков, д. 2А, к. 1",Юго-Восточный, Некрасовка,Некрасовка,1.05,16.0,13,16,2018,новый дом,,3.0,0,68.8,6951139,101034.0,7576741,101034.0,,2020-02-27,https://investmoscow.ru/tenders/tendercard/?TenderId=17430371,https://www.roseltorg.ru/procedure/COM18121900176,ЕЭТП,1582761600,https://www.reformagkh.ru/myhouse/profile/view/9372122/,
#ГП16871472,"г. Москва, ул. Маршала Еременко, д. 5, к. 2",Юго-Восточный, Некрасовка,Некрасовка,1.65,25.0,13,14,2019,новый дом,,2.0,0,54.4,5787562,106389.01,6516794,106389.01,,2020-03-31,https://investmoscow.ru/tenders/tendercard/?TenderId=17468593,https://www.roseltorg.ru/procedure/COM11022000044,ЕЭТП,1585612800,https://www.reformagkh.ru/myhouse/profile/view/9376559/,
